Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
5991,2,103,Massage,Good value for money.,2024-01-26
5992,2,95,Nail Care,Very convenient.,2024-01-02
5993,2,80,Nail Care,The pro was late.,2023-12-14
5994,2,78,Facial,The pro was late.,2023-12-13
5995,1,90,Wellness Package,"First time trying, was okay.",2024-02-26
5996,2,61,Facial,Not worth the price.,2023-12-31
5997,10,457,Wellness Package,Highly recommend the wellness package.,2024-02-20
5998,1,198,Nail Care,Easy to book.,2024-03-01
5999,1,161,Yoga Session,"First time trying, was okay.",2024-02-29
6000,1,76,Nail Care,The pro was late.,2023-12-23
6001,9,232,Massage,Best home service ever.,2024-02-16
6002,2,97,Facial,The pro was late.,2023-12-23
6003,1,102,Facial,"First time trying, was okay.",2024-02-28
6004,4,134,Massage,Good value for money.,2024-01-30
6005,17,398,Massage,Absolutely incredible service!,2024-02-18
6006,18,491,Wellness Package,Absolutely incredible service!,2024-02-27
6007,1,103,Nail Care,Liked the service.,2024-02-28
6008,11,351,Massage,Absolutely incredible service!,2024-02-24
6009,3,141,Nail Care,Good value for money.,2024-02-07
6010,1,52,Nail Care,The pro was late.,2023-12-21
6011,1,73,Yoga Session,Easy to book.,2024-02-27
6012,14,272,Massage,Best home service ever.,2024-02-29
6013,2,62,Facial,The pro was late.,2023-12-06
6014,2,149,Massage,Very convenient.,2024-02-10
6015,1,125,Massage,Liked the service.,2024-02-28
6016,1,155,Nail Care,"First time trying, was okay.",2024-02-28
6017,18,344,Massage,Highly recommend the wellness package.,2024-02-18
6018,3,104,Massage,Good value for money.,2024-01-19
6019,1,72,Wellness Package,Easy to book.,2024-02-26
6020,1,174,Yoga Session,"First time trying, was okay.",2024-02-26
6021,1,191,Wellness Package,Liked the service.,2024-02-28
6022,5,137,Massage,Good value for money.,2024-01-28
6023,5,117,Nail Care,Great experience.,2024-01-16
6024,1,126,Facial,Liked the service.,2024-02-28
6025,10,466,Wellness Package,Absolutely incredible service!,2024-02-24
6026,2,57,Facial,Not worth the price.,2023-12-27
6027,10,344,Massage,Absolutely incredible service!,2024-02-25
6028,16,420,Wellness Package,Absolutely incredible service!,2024-02-18
6029,4,113,Facial,Good value for money.,2024-01-24
6030,5,148,Massage,Good value for money.,2024-01-17
6031,1,75,Wellness Package,"First time trying, was okay.",2024-03-01
6032,1,121,Wellness Package,Easy to book.,2024-02-26
6033,1,148,Wellness Package,"First time trying, was okay.",2024-02-26
6034,1,94,Nail Care,Not worth the price.,2023-12-22
6035,12,286,Massage,Best home service ever.,2024-02-27
6036,2,77,Nail Care,The pro was late.,2023-12-13
6037,4,109,Massage,Good value for money.,2024-01-21
6038,5,131,Massage,Great experience.,2024-02-08
6039,11,428,Wellness Package,Highly recommend the wellness package.,2024-02-21
6040,18,227,Wellness Package,Absolutely incredible service!,2024-02-27
6041,8,244,Wellness Package,Highly recommend the wellness package.,2024-02-23
6042,2,57,Facial,Not worth the price.,2023-12-26
6043,2,92,Nail Care,The pro was late.,2023-12-28
6044,1,89,Nail Care,The pro was late.,2023-12-05
6045,2,139,Nail Care,Very convenient.,2024-02-11
6046,1,79,Facial,Too expensive for what it is.,2023-12-24
6047,10,380,Wellness Package,Highly recommend the wellness package.,2024-02-25
6048,1,191,Facial,Liked the service.,2024-02-29
6049,1,127,Nail Care,Easy to book.,2024-02-26
6050,1,184,Facial,"First time trying, was okay.",2024-02-27
6051,2,90,Nail Care,Not worth the price.,2023-12-17
6052,12,220,Wellness Package,Absolutely incredible service!,2024-02-20
6053,1,62,Nail Care,The pro was late.,2023-12-10
6054,15,311,Wellness Package,Highly recommend the wellness package.,2024-02-27
6055,2,57,Facial,Too expensive for what it is.,2023-12-18
6056,1,186,Massage,Liked the service.,2024-03-01
6057,1,173,Wellness Package,"First time trying, was okay.",2024-03-01
6058,2,90,Nail Care,The pro was late.,2023-12-10
6059,1,55,Nail Care,The pro was late.,2023-12-07
6060,3,111,Massage,Very convenient.,2024-01-30
6061,1,109,Wellness Package,Easy to book.,2024-03-01
6062,1,130,Yoga Session,Liked the service.,2024-02-27
6063,2,84,Nail Care,The pro was late.,2023-12-18
6064,1,189,Facial,"First time trying, was okay.",2024-02-27
6065,3,104,Nail Care,Great experience.,2024-01-24
6066,2,70,Nail Care,Not worth the price.,2023-12-18
6067,5,115,Facial,Very convenient.,2024-02-09
6068,9,372,Wellness Package,Absolutely incredible service!,2024-02-25
6069,1,66,Facial,Too expensive for what it is.,2023-12-26
6070,1,141,Facial,Easy to book.,2024-02-26
6071,3,92,Facial,Great experience.,2024-01-20
6072,4,98,Massage,Good value for money.,2024-01-29
6073,14,495,Wellness Package,Best home service ever.,2024-02-29
6074,1,184,Wellness Package,"First time trying, was okay.",2024-03-01
6075,11,302,Wellness Package,Best home service ever.,2024-02-16
6076,1,80,Nail Care,The pro was late.,2023-12-03
6077,2,120,Facial,Very convenient.,2024-01-12
6078,1,157,Facial,Easy to book.,2024-02-27
6079,2,88,Nail Care,Not worth the price.,2023-12-17
6080,11,214,Massage,Absolutely incredible service!,2024-02-16
6081,8,371,Wellness Package,Absolutely incredible service!,2024-02-18
6082,1,142,Wellness Package,"First time trying, was okay.",2024-02-28
6083,3,81,Massage,Very convenient.,2024-01-18
6084,1,62,Facial,Too expensive for what it is.,2023-12-05
6085,1,79,Facial,The pro was late.,2023-12-20
6086,14,366,Wellness Package,Best home service ever.,2024-02-25
6087,10,382,Wellness Package,Highly recommend the wellness package.,2024-02-26
6088,1,157,Wellness Package,Easy to book.,2024-02-28
6089,19,361,Massage,Absolutely incredible service!,2024-02-23
6090,1,90,Facial,The pro was late.,2023-12-23
6091,1,68,Facial,Too expensive for what it is.,2023-12-15
6092,11,200,Wellness Package,Best home service ever.,2024-02-29
6093,11,247,Wellness Package,Best home service ever.,2024-02-20
6094,5,100,Nail Care,Great experience.,2024-01-29
6095,1,128,Nail Care,Liked the service.,2024-02-27
6096,1,70,Nail Care,Not worth the price.,2023-12-12
6097,5,134,Facial,Very convenient.,2024-02-01
6098,1,187,Wellness Package,Liked the service.,2024-02-28
6099,5,126,Massage,Great experience.,2024-01-27
6100,15,208,Wellness Package,Best home service ever.,2024-02-18
6101,9,386,Wellness Package,Highly recommend the wellness package.,2024-02-21
6102,2,82,Nail Care,Great experience.,2024-01-14
6103,1,91,Facial,Liked the service.,2024-02-28
6104,1,102,Wellness Package,Easy to book.,2024-02-26
6105,1,113,Nail Care,"First time trying, was okay.",2024-02-26
6106,14,241,Massage,Best home service ever.,2024-02-18
6107,18,426,Massage,Highly recommend the wellness package.,2024-02-22
6108,1,181,Facial,Easy to book.,2024-02-29
6109,5,127,Massage,Very convenient.,2024-02-10
6110,1,76,Facial,Easy to book.,2024-03-01
6111,14,303,Massage,Absolutely incredible service!,2024-02-25
6112,2,61,Nail Care,The pro was late.,2023-12-25
6113,4,131,Massage,Very convenient.,2024-01-24
6114,2,89,Massage,Great experience.,2024-01-15
6115,1,95,Massage,"First time trying, was okay.",2024-02-28
6116,19,211,Massage,Best home service ever.,2024-02-29
6117,1,194,Facial,Liked the service.,2024-03-01
6118,1,111,Nail Care,Easy to book.,2024-02-28
6119,5,133,Massage,Good value for money.,2024-01-07
6120,8,288,Massage,Absolutely incredible service!,2024-02-26
6121,2,65,Facial,Not worth the price.,2024-01-01
6122,10,317,Wellness Package,Best home service ever.,2024-02-19
6123,2,146,Nail Care,Good value for money.,2024-02-10
6124,2,82,Nail Care,Not worth the price.,2023-12-17
6125,1,91,Wellness Package,"First time trying, was okay.",2024-02-28
6126,4,143,Massage,Great experience.,2024-02-04
6127,1,84,Nail Care,The pro was late.,2023-12-12
6128,17,354,Wellness Package,Highly recommend the wellness package.,2024-02-23
6129,1,172,Yoga Session,Easy to book.,2024-02-26
6130,10,392,Wellness Package,Absolutely incredible service!,2024-02-16
6131,2,83,Nail Care,Very convenient.,2024-01-28
6132,1,98,Yoga Session,Liked the service.,2024-02-29
6133,1,142,Wellness Package,Liked the service.,2024-02-28
6134,5,144,Nail Care,Good value for money.,2024-01-15
6135,2,51,Nail Care,Too expensive for what it is.,2023-12-24
6136,2,83,Facial,The pro was late.,2023-12-17
6137,3,82,Facial,Great experience.,2024-01-24
6138,1,83,Nail Care,The pro was late.,2023-12-19
6139,2,57,Facial,Too expensive for what it is.,2023-12-07
6140,5,113,Nail Care,Very convenient.,2024-01-18
6141,2,93,Facial,Not worth the price.,2023-12-29
6142,1,163,Nail Care,Liked the service.,2024-03-01
6143,15,451,Wellness Package,Best home service ever.,2024-02-27
6144,2,149,Massage,Good value for money.,2024-01-07
6145,1,93,Facial,The pro was late.,2023-12-31
6146,3,114,Nail Care,Very convenient.,2024-01-03
6147,5,91,Massage,Good value for money.,2024-01-27
6148,2,58,Nail Care,Too expensive for what it is.,2023-12-14
6149,1,74,Nail Care,Not worth the price.,2023-12-03
6150,1,71,Nail Care,Not worth the price.,2023-12-21
6151,18,311,Wellness Package,Highly recommend the wellness package.,2024-02-23
6152,4,108,Facial,Very convenient.,2024-01-03
6153,4,142,Nail Care,Good value for money.,2024-02-05
6154,2,89,Facial,The pro was late.,2023-12-30
6155,1,109,Massage,"First time trying, was okay.",2024-03-01
6156,1,80,Wellness Package,"First time trying, was okay.",2024-03-01
6157,1,51,Nail Care,Too expensive for what it is.,2023-12-27
6158,3,109,Massage,Great experience.,2024-01-15
6159,3,135,Facial,Very convenient.,2024-01-13
6160,5,134,Nail Care,Very convenient.,2024-02-13
6161,1,145,Massage,Liked the service.,2024-02-27
6162,14,234,Massage,Absolutely incredible service!,2024-02-27
6163,1,133,Yoga Session,"First time trying, was okay.",2024-02-26
6164,18,463,Wellness Package,Best home service ever.,2024-02-18
6165,2,52,Facial,The pro was late.,2023-12-14
6166,1,78,Nail Care,Not worth the price.,2023-12-07
6167,5,143,Massage,Good value for money.,2024-01-22
6168,9,226,Massage,Best home service ever.,2024-03-01
6169,12,248,Wellness Package,Absolutely incredible service!,2024-02-18
6170,3,84,Nail Care,Good value for money.,2024-02-03
6171,1,59,Facial,The pro was late.,2023-12-20
6172,1,117,Yoga Session,Easy to book.,2024-02-29
6173,1,164,Wellness Package,Liked the service.,2024-03-01
6174,1,118,Massage,Easy to book.,2024-03-01
6175,5,131,Massage,Very convenient.,2024-02-10
6176,1,90,Wellness Package,"First time trying, was okay.",2024-02-27
6177,2,82,Facial,The pro was late.,2023-12-07
6178,13,419,Wellness Package,Absolutely incredible service!,2024-02-29
6179,2,61,Facial,Not worth the price.,2023-12-04
6180,1,115,Facial,Liked the service.,2024-02-29
6181,19,210,Wellness Package,Highly recommend the wellness package.,2024-02-24
6182,10,345,Wellness Package,Absolutely incredible service!,2024-02-28
6183,1,143,Yoga Session,Liked the service.,2024-02-27
6184,1,125,Massage,Easy to book.,2024-02-28
6185,5,82,Nail Care,Good value for money.,2024-01-13
6186,2,124,Nail Care,Very convenient.,2024-01-04
6187,1,130,Massage,Easy to book.,2024-02-29
6188,1,78,Nail Care,The pro was late.,2023-12-21
6189,2,63,Nail Care,Too expensive for what it is.,2023-12-29
6190,8,409,Massage,Absolutely incredible service!,2024-02-16
6191,2,85,Facial,The pro was late.,2023-12-18
6192,19,219,Wellness Package,Highly recommend the wellness package.,2024-02-28
6193,10,400,Wellness Package,Highly recommend the wellness package.,2024-02-19
6194,9,434,Wellness Package,Best home service ever.,2024-02-25
6195,2,99,Facial,Too expensive for what it is.,2023-12-20
6196,5,83,Massage,Very convenient.,2024-01-29
6197,11,294,Wellness Package,Highly recommend the wellness package.,2024-02-29
6198,3,89,Massage,Good value for money.,2024-01-13
6199,10,228,Wellness Package,Absolutely incredible service!,2024-02-28
6200,2,92,Nail Care,Great experience.,2024-01-21
6201,1,55,Nail Care,The pro was late.,2023-12-26
6202,1,159,Wellness Package,Liked the service.,2024-02-28
6203,1,69,Facial,The pro was late.,2023-12-21
6204,2,65,Facial,The pro was late.,2023-12-08
6205,3,141,Facial,Very convenient.,2024-01-22
6206,1,174,Massage,Easy to book.,2024-02-26
6207,8,264,Massage,Best home service ever.,2024-03-01
6208,16,400,Massage,Absolutely incredible service!,2024-02-26
6209,1,121,Wellness Package,"First time trying, was okay.",2024-02-26
6210,17,470,Wellness Package,Absolutely incredible service!,2024-02-29
6211,9,349,Massage,Best home service ever.,2024-02-18
6212,5,135,Facial,Great experience.,2024-01-05
6213,1,72,Massage,"First time trying, was okay.",2024-03-01
6214,1,76,Nail Care,Not worth the price.,2023-12-09
6215,1,78,Facial,"First time trying, was okay.",2024-03-01
6216,1,99,Facial,Not worth the price.,2023-12-18
6217,1,78,Yoga Session,Liked the service.,2024-02-28
6218,5,118,Nail Care,Great experience.,2024-02-06
6219,3,136,Facial,Great experience.,2024-02-06
6220,1,150,Nail Care,Easy to book.,2024-02-27
6221,9,285,Massage,Absolutely incredible service!,2024-02-21
6222,1,93,Nail Care,Too expensive for what it is.,2023-12-05
6223,4,137,Nail Care,Great experience.,2024-01-10
6224,18,200,Massage,Highly recommend the wellness package.,2024-02-18
6225,1,156,Nail Care,Liked the service.,2024-02-29
6226,1,56,Nail Care,The pro was late.,2023-12-24
6227,2,144,Massage,Very convenient.,2024-02-09
6228,2,68,Nail Care,Not worth the price.,2023-12-08
6229,5,94,Facial,Good value for money.,2024-01-02
6230,1,53,Facial,Not worth the price.,2023-12-27
6231,2,93,Facial,Too expensive for what it is.,2023-12-16
6232,1,192,Massage,Easy to book.,2024-02-26
6233,2,95,Nail Care,Very convenient.,2024-01-30
6234,1,91,Nail Care,The pro was late.,2023-12-14
6235,10,343,Wellness Package,Absolutely incredible service!,2024-02-23
6236,1,73,Facial,The pro was late.,2023-12-25
6237,1,64,Facial,Not worth the price.,2023-12-31
6238,1,154,Facial,"First time trying, was okay.",2024-02-27
6239,19,269,Wellness Package,Absolutely incredible service!,2024-02-25
6240,18,478,Massage,Highly recommend the wellness package.,2024-02-29
6241,1,159,Yoga Session,Liked the service.,2024-03-01
6242,1,83,Nail Care,Easy to book.,2024-02-28
6243,1,152,Facial,Liked the service.,2024-02-28
6244,13,435,Massage,Absolutely incredible service!,2024-02-26
6245,1,73,Nail Care,"First time trying, was okay.",2024-02-26
6246,19,455,Wellness Package,Highly recommend the wellness package.,2024-02-25
6247,4,115,Facial,Very convenient.,2024-02-07
6248,1,75,Nail Care,Easy to book.,2024-02-28
6249,5,99,Massage,Good value for money.,2024-02-09
6250,9,492,Massage,Absolutely incredible service!,2024-02-29
6251,1,75,Facial,Liked the service.,2024-02-28
6252,8,460,Wellness Package,Highly recommend the wellness package.,2024-02-21
6253,3,107,Nail Care,Very convenient.,2024-01-19
6254,19,441,Massage,Highly recommend the wellness package.,2024-02-24
6255,1,195,Nail Care,Liked the service.,2024-02-29
6256,1,174,Nail Care,Easy to book.,2024-02-28
6257,10,293,Wellness Package,Best home service ever.,2024-02-27
6258,1,163,Massage,Easy to book.,2024-02-26
6259,5,108,Facial,Very convenient.,2024-02-07
6260,17,371,Wellness Package,Best home service ever.,2024-02-21
6261,5,143,Massage,Great experience.,2024-01-05
6262,2,58,Facial,The pro was late.,2023-12-28
6263,5,104,Massage,Good value for money.,2024-01-28
6264,3,137,Facial,Very convenient.,2024-01-30
6265,11,297,Wellness Package,Highly recommend the wellness package.,2024-02-18
6266,2,83,Facial,The pro was late.,2023-12-11
6267,8,251,Massage,Highly recommend the wellness package.,2024-02-19
6268,12,388,Massage,Highly recommend the wellness package.,2024-02-24
6269,4,119,Nail Care,Good value for money.,2024-01-16
6270,1,195,Massage,Easy to book.,2024-02-29
6271,5,131,Facial,Good value for money.,2024-01-15
6272,5,126,Facial,Good value for money.,2024-01-19
6273,14,431,Wellness Package,Absolutely incredible service!,2024-02-28
6274,1,51,Nail Care,The pro was late.,2023-12-29
6275,1,113,Facial,Easy to book.,2024-02-27
6276,14,347,Massage,Best home service ever.,2024-03-01
6277,1,116,Massage,Liked the service.,2024-02-27
6278,5,136,Facial,Good value for money.,2024-01-21
6279,2,76,Facial,Not worth the price.,2023-12-03
6280,12,488,Wellness Package,Absolutely incredible service!,2024-02-23
6281,15,317,Wellness Package,Absolutely incredible service!,2024-02-29
6282,9,256,Wellness Package,Highly recommend the wellness package.,2024-02-16
6283,4,127,Nail Care,Very convenient.,2024-01-16
6284,17,334,Massage,Highly recommend the wellness package.,2024-02-21
6285,1,159,Nail Care,"First time trying, was okay.",2024-02-26
6286,1,58,Nail Care,Not worth the price.,2024-01-01
6287,10,206,Wellness Package,Best home service ever.,2024-02-23
6288,1,173,Wellness Package,Liked the service.,2024-02-28
6289,2,59,Nail Care,Too expensive for what it is.,2023-12-31
6290,1,82,Facial,Too expensive for what it is.,2023-12-21
6291,13,454,Wellness Package,Absolutely incredible service!,2024-02-28
6292,13,261,Massage,Absolutely incredible service!,2024-02-25
6293,1,110,Yoga Session,Liked the service.,2024-02-28
